Task;pddlHasTypes;pddlMarksTotalNumActions;pddlMaxNegationsPerEffect;pddlMaxParamsPerPredicate;pddlMaxPredicatesPerEffect;pddlMaxPredicatesPerPrecondition;pddlMeanNegationsPerEffect;pddlMeanParamsPerPredicate;pddlMeanPredicatesPerEffect;pddlMeanPredicatesPerPrecondition;pddlMinNegationsPerEffect;pddlMinParamsPerPredicate;pddlMinPredicatesPerEffect;pddlMinPredicatesPerPrecondition;pddlNumActions;pddlNumConstants;pddlNumConstantsAndObjects;pddlNumEqualityInitialConditions;pddlNumFunctionAssignmentsInInitialConditions;pddlNumGoals;pddlNumInitialConditions;pddlNumObjects;pddlNumPredicates;pddlNumTypes;pddlRatioActionsWithNegativeEffectsOverActions;pddlRequiresADL;pddlRequiresActionCosts;pddlRequiresConditionalEffects;pddlRequiresConstraints;pddlRequiresContinuousEffects;pddlRequiresDerivedPredicates;pddlRequiresDisjunctivePreconditions;pddlRequiresDomainAxioms;pddlRequiresDurationInequalities;pddlRequiresDurativeActions;pddlRequiresEquality;pddlRequiresExistentialPreconditions;pddlRequiresFluents;pddlRequiresNegation;pddlRequiresNegativePreconditions;pddlRequiresNumericFluents;pddlRequiresObjectFluents;pddlRequiresPreferences;pddlRequiresQuantifiedPreconditions;pddlRequiresSafetyConstraints;pddlRequiresStrips;pddlRequiresTimedInitialLiterals;pddlRequiresTyping;pddlRequiresUniversalPreconditions
t0-comm-adl:0-comm_c-03.pddl;0;33;6;0;9;1;1.57575757576;0.0;3.63636363636;0.727272727273;0;0;1;0;33;0;0;0;0;4;21;0;67;0;0.727272727273;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-comm-adl:0-comm_c-04.pddl;0;40;6;0;9;1;1.6;0.0;3.7;0.725;0;0;1;0;40;0;0;0;0;5;26;0;83;0;0.725;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-comm-adl:0-comm_c-05.pddl;0;47;6;0;9;1;1.6170212766;0.0;3.74468085106;0.723404255319;0;0;1;0;47;0;0;0;0;6;31;0;99;0;0.723404255319;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-comm-adl:0-comm_c-06.pddl;0;54;6;0;9;1;1.62962962963;0.0;3.77777777778;0.722222222222;0;0;1;0;54;0;0;0;0;7;36;0;115;0;0.722222222222;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-comm-adl:0-comm_c-07.pddl;0;61;6;0;9;1;1.6393442623;0.0;3.80327868852;0.72131147541;0;0;1;0;61;0;0;0;0;8;41;0;131;0;0.72131147541;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-comm-adl:0-comm_c-08.pddl;0;68;6;0;9;1;1.64705882353;0.0;3.82352941176;0.720588235294;0;0;1;0;68;0;0;0;0;9;46;0;147;0;0.720588235294;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-comm-adl:0-comm_c-09.pddl;0;75;6;0;10;1;1.65333333333;0.0;3.84;0.72;0;0;1;0;75;0;0;0;0;10;51;0;163;0;0.72;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-comm-adl:0-comm_c-10.pddl;0;82;6;0;11;1;1.65853658537;0.0;3.85365853659;0.719512195122;0;0;1;0;82;0;0;0;0;11;56;0;179;0;0.719512195122;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-comm-adl:0-comm_c-11.pddl;0;89;6;0;12;1;1.66292134831;0.0;3.86516853933;0.719101123596;0;0;1;0;89;0;0;0;0;12;61;0;195;0;0.719101123596;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-comm-adl:0-comm_c-12.pddl;0;96;6;0;13;1;1.66666666667;0.0;3.875;0.71875;0;0;1;0;96;0;0;0;0;13;66;0;211;0;0.71875;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-comm-adl:0-comm_c-13.pddl;0;103;6;0;14;1;1.66990291262;0.0;3.88349514563;0.718446601942;0;0;1;0;103;0;0;0;0;14;71;0;227;0;0.718446601942;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-comm-adl:0-comm_c-14.pddl;0;110;6;0;15;1;1.67272727273;0.0;3.89090909091;0.718181818182;0;0;1;0;110;0;0;0;0;15;76;0;243;0;0.718181818182;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-comm-adl:0-comm_c-15.pddl;0;117;6;0;16;1;1.67521367521;0.0;3.89743589744;0.717948717949;0;0;1;0;117;0;0;0;0;16;81;0;259;0;0.717948717949;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-grid-dispose-adl:0-family-grid-new_dispose-4-1.pddl;0;66;16;0;33;1;1.45454545455;0.0;2.93939393939;0.984848484848;0;0;1;0;66;0;0;0;0;1;18;0;82;0;0.984848484848;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-grid-dispose-adl:0-family-grid-new_dispose-4-2.pddl;0;84;16;0;33;1;1.71428571429;0.0;3.47619047619;0.97619047619;0;0;1;0;84;0;0;0;0;2;35;0;148;0;0.97619047619;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-grid-dispose-adl:0-family-grid-new_dispose-4-3.pddl;0;102;16;0;33;1;1.88235294118;0.0;3.82352941176;0.970588235294;0;0;1;0;102;0;0;0;0;3;52;0;214;0;0.970588235294;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-sortnet-adl:0-sortnet_03.pddl;0;11;22;0;88;1;9.36363636364;0.0;30.4545454545;0.636363636364;0;0;1;0;11;0;0;0;0;3;57;0;152;0;0.636363636364;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-sortnet-adl:0-sortnet_04.pddl;0;16;46;0;235;1;21.3125;0.0;65.6875;0.6875;0;0;1;0;16;0;0;0;0;4;151;0;393;0;0.6875;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-sortnet-alt-adl:0-sort-num_s-2.pddl;0;2;0;0;1;0;0.0;0.0;1.0;0.0;0;0;1;0;2;0;0;0;0;1;1;0;2;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-sortnet-alt-adl:0-sort-num_s-3.pddl;0;6;76;0;198;0;34.0;0.0;80.0;0.0;0;0;6;0;6;0;0;0;0;2;10;0;128;0;0.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-sortnet-alt-adl:0-sort-num_s-4.pddl;0;10;346;0;790;0;173.8;0.0;398.0;0.0;0;0;12;0;10;0;0;0;0;3;22;0;548;0;0.6;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-sortnet-alt-adl:0-sort-num_s-5.pddl;0;15;818;0;1881;0;490.666666667;0.0;1125.46666667;0.0;0;0;20;0;15;0;0;0;0;4;38;0;1556;0;0.666666666667;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-uts-adl:0-uts_k-01.pddl;0;8;4;0;12;1;1.0;0.0;5.375;0.25;0;0;1;0;8;0;0;0;0;2;2;0;17;0;0.25;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-uts-adl:0-uts_k-02.pddl;0;22;6;0;18;1;3.27272727273;0.0;12.0454545455;0.545454545455;0;0;1;0;22;0;0;0;0;4;4;0;49;0;0.545454545455;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-uts-adl:0-uts_k-03.pddl;0;44;8;0;24;1;5.45454545455;0.0;18.5681818182;0.681818181818;0;0;1;0;44;0;0;0;0;6;6;0;97;0;0.681818181818;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-uts-adl:0-uts_k-04.pddl;0;74;10;0;30;1;7.56756756757;0.0;24.8783783784;0.756756756757;0;0;1;0;74;0;0;0;0;8;8;0;161;0;0.756756756757;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-uts-adl:0-uts_l-02.pddl;0;16;6;0;18;1;2.25;0.0;9.8125;0.375;0;0;1;0;16;0;0;0;0;4;4;0;49;0;0.375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-uts-adl:0-uts_l-03.pddl;0;24;8;0;24;1;3.33333333333;0.0;14.0416666667;0.416666666667;0;0;1;0;24;0;0;0;0;6;6;0;97;0;0.416666666667;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-uts-adl:0-uts_l-04.pddl;0;32;10;0;30;1;4.375;0.0;18.15625;0.4375;0;0;1;0;32;0;0;0;0;8;8;0;161;0;0.4375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-uts-adl:0-uts_l-05.pddl;0;40;12;0;36;1;5.4;0.0;22.225;0.45;0;0;1;0;40;0;0;0;0;10;10;0;241;0;0.45;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-uts-adl:0-uts_r-03.pddl;0;34;8;0;24;1;4.70588235294;0.0;16.9705882353;0.588235294118;0;0;1;0;34;0;0;0;0;6;6;0;97;0;0.588235294118;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
t0-uts-adl:0-uts_r-04.pddl;0;41;10;0;30;1;5.60975609756;0.0;20.756097561;0.560975609756;0;0;1;0;41;0;0;0;0;8;8;0;161;0;0.560975609756;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
termes-strips:0-p01.pddl;1;7;2;2;3;7;1.0;1.33333333333;2.0;4.71428571429;0;0;1;3;7;0;16;16;0;13;51;16;6;2;0.857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
termes-strips:0-p02.pddl;1;7;2;2;3;7;1.0;1.33333333333;2.0;4.71428571429;0;0;1;3;7;0;16;16;0;13;51;16;6;2;0.857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
termes-strips:0-p03.pddl;1;7;2;2;3;7;1.0;1.33333333333;2.0;4.71428571429;0;0;1;3;7;0;16;16;0;13;51;16;6;2;0.857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
termes-strips:0-p04.pddl;1;7;2;2;3;7;1.0;1.33333333333;2.0;4.71428571429;0;0;1;3;7;0;16;16;0;13;51;16;6;2;0.857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
termes-strips:0-p05.pddl;1;7;2;2;3;7;1.0;1.33333333333;2.0;4.71428571429;0;0;1;3;7;0;17;17;0;13;52;17;6;2;0.857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
termes-strips:0-p06.pddl;1;7;2;2;3;7;1.0;1.33333333333;2.0;4.71428571429;0;0;1;3;7;0;16;16;0;13;51;16;6;2;0.857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
termes-strips:0-p07.pddl;1;7;2;2;3;7;1.0;1.33333333333;2.0;4.71428571429;0;0;1;3;7;0;17;17;0;13;52;17;6;2;0.857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
termes-strips:0-p08.pddl;1;7;2;2;3;7;1.0;1.33333333333;2.0;4.71428571429;0;0;1;3;7;0;16;16;0;13;51;16;6;2;0.857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
termes-strips:0-p09.pddl;1;7;2;2;3;7;1.0;1.33333333333;2.0;4.71428571429;0;0;1;3;7;0;17;17;0;13;52;17;6;2;0.857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
termes-strips:0-p10.pddl;1;7;2;2;3;7;1.0;1.33333333333;2.0;4.71428571429;0;0;1;3;7;0;17;17;0;13;52;17;6;2;0.857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
termes-strips:0-p11.pddl;1;7;2;2;3;7;1.0;1.33333333333;2.0;4.71428571429;0;0;1;3;7;0;17;17;0;13;52;17;6;2;0.857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
termes-strips:0-p12.pddl;1;7;2;2;3;7;1.0;1.33333333333;2.0;4.71428571429;0;0;1;3;7;0;17;17;0;13;52;17;6;2;0.857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
termes-strips:0-p13.pddl;1;7;2;2;3;7;1.0;1.33333333333;2.0;4.71428571429;0;0;1;3;7;0;18;18;0;13;53;18;6;2;0.857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
termes-strips:0-p14.pddl;1;7;2;2;3;7;1.0;1.33333333333;2.0;4.71428571429;0;0;1;3;7;0;18;18;0;13;53;18;6;2;0.857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
termes-strips:0-p15.pddl;1;7;2;2;3;7;1.0;1.33333333333;2.0;4.71428571429;0;0;1;3;7;0;18;18;0;13;53;18;6;2;0.857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
termes-strips:0-p16.pddl;1;7;2;2;3;7;1.0;1.33333333333;2.0;4.71428571429;0;0;1;3;7;0;18;18;0;13;53;18;6;2;0.857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
termes-strips:0-p17.pddl;1;7;2;2;3;7;1.0;1.33333333333;2.0;4.71428571429;0;0;1;3;7;0;19;19;0;13;54;19;6;2;0.857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
termes-strips:0-p18.pddl;1;7;2;2;3;7;1.0;1.33333333333;2.0;4.71428571429;0;0;1;3;7;0;19;19;0;13;54;19;6;2;0.857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
termes-strips:0-p21.pddl;1;7;2;2;3;7;1.0;1.33333333333;2.0;4.71428571429;0;0;1;3;7;0;16;16;0;13;51;16;6;2;0.857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
termes-strips:0-p26.pddl;1;7;2;2;3;7;1.0;1.33333333333;2.0;4.71428571429;0;0;1;3;7;0;17;17;0;13;52;17;6;2;0.857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
termes-strips:0-p27.pddl;1;7;2;2;3;7;1.0;1.33333333333;2.0;4.71428571429;0;0;1;3;7;0;17;17;0;13;52;17;6;2;0.857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
termes-strips:1-p17.pddl;1;7;2;2;3;7;1.0;1.33333333333;2.0;4.71428571429;0;0;1;3;7;0;40;40;0;37;161;40;6;2;0.857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
termes-strips:3-p01.pddl;1;7;2;2;3;7;1.0;1.33333333333;2.0;4.71428571429;0;0;1;3;7;0;21;21;0;17;70;21;6;2;0.857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
termes-strips:3-p03.pddl;1;7;2;2;3;7;1.0;1.33333333333;2.0;4.71428571429;0;0;1;3;7;0;22;22;0;17;71;22;6;2;0.857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
termes-strips:3-p04.pddl;1;7;2;2;3;7;1.0;1.33333333333;2.0;4.71428571429;0;0;1;3;7;0;21;21;0;17;70;21;6;2;0.857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
tetris-strips:0-p05.pddl;1;6;3;4;6;11;2.66666666667;2.4;5.33333333333;7.16666666667;2;1;4;3;6;0;54;54;0;24;204;54;5;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
tetris-strips:0-p06.pddl;1;6;3;4;6;11;2.66666666667;2.4;5.33333333333;7.16666666667;2;1;4;3;6;0;66;66;0;28;232;66;5;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
tetris-strips:0-p07.pddl;1;6;3;4;6;11;2.66666666667;2.4;5.33333333333;7.16666666667;2;1;4;3;6;0;75;75;0;32;266;75;5;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
tetris-strips:0-p11.pddl;1;6;3;4;6;11;2.66666666667;2.4;5.33333333333;7.16666666667;2;1;4;3;6;0;34;34;0;12;94;34;5;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
tetris-strips:0-p12.pddl;1;6;3;4;6;11;2.66666666667;2.4;5.33333333333;7.16666666667;2;1;4;3;6;0;48;48;0;20;168;48;5;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
tetris-strips:0-p13.pddl;1;6;3;4;6;11;2.66666666667;2.4;5.33333333333;7.16666666667;2;1;4;3;6;0;56;56;0;24;204;56;5;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
tetris-strips:0-p15.pddl;1;6;3;4;6;11;2.66666666667;2.4;5.33333333333;7.16666666667;2;1;4;3;6;0;89;89;0;40;347;89;5;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
tetris-strips:0-p16.pddl;1;6;3;4;6;11;2.66666666667;2.4;5.33333333333;7.16666666667;2;1;4;3;6;0;95;95;0;44;382;95;5;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
tetris-strips:0-p17.pddl;1;6;3;4;6;11;2.66666666667;2.4;5.33333333333;7.16666666667;2;1;4;3;6;0;101;101;0;48;422;101;5;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
tetris-strips:0-p19.pddl;1;6;3;4;6;11;2.66666666667;2.4;5.33333333333;7.16666666667;2;1;4;3;6;0;120;120;0;56;488;120;5;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
tetris-strips:0-p20.pddl;1;6;3;4;6;11;2.66666666667;2.4;5.33333333333;7.16666666667;2;1;4;3;6;0;73;73;0;32;275;73;5;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
tetris-strips:0-p22.pddl;1;6;3;4;6;11;2.66666666667;2.4;5.33333333333;7.16666666667;2;1;4;3;6;0;89;89;0;40;342;89;5;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
tetris-strips:0-p23.pddl;1;6;3;4;6;11;2.66666666667;2.4;5.33333333333;7.16666666667;2;1;4;3;6;0;103;103;0;48;418;103;5;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
tetris-strips:0-p24.pddl;1;6;3;4;6;11;2.66666666667;2.4;5.33333333333;7.16666666667;2;1;4;3;6;0;112;112;0;52;452;112;5;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
tetris-strips:0-p26.pddl;1;6;3;4;6;11;2.66666666667;2.4;5.33333333333;7.16666666667;2;1;4;3;6;0;142;142;0;68;600;142;5;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
