Task;pddlHasTypes;pddlMarksTotalNumActions;pddlMaxNegationsPerEffect;pddlMaxParamsPerPredicate;pddlMaxPredicatesPerEffect;pddlMaxPredicatesPerPrecondition;pddlMeanNegationsPerEffect;pddlMeanParamsPerPredicate;pddlMeanPredicatesPerEffect;pddlMeanPredicatesPerPrecondition;pddlMinNegationsPerEffect;pddlMinParamsPerPredicate;pddlMinPredicatesPerEffect;pddlMinPredicatesPerPrecondition;pddlNumActions;pddlNumConstants;pddlNumConstantsAndObjects;pddlNumEqualityInitialConditions;pddlNumFunctionAssignmentsInInitialConditions;pddlNumGoals;pddlNumInitialConditions;pddlNumObjects;pddlNumPredicates;pddlNumTypes;pddlRatioActionsWithNegativeEffectsOverActions;pddlRequiresADL;pddlRequiresActionCosts;pddlRequiresConditionalEffects;pddlRequiresConstraints;pddlRequiresContinuousEffects;pddlRequiresDerivedPredicates;pddlRequiresDisjunctivePreconditions;pddlRequiresDomainAxioms;pddlRequiresDurationInequalities;pddlRequiresDurativeActions;pddlRequiresEquality;pddlRequiresExistentialPreconditions;pddlRequiresFluents;pddlRequiresNegation;pddlRequiresNegativePreconditions;pddlRequiresNumericFluents;pddlRequiresObjectFluents;pddlRequiresPreferences;pddlRequiresQuantifiedPreconditions;pddlRequiresSafetyConstraints;pddlRequiresStrips;pddlRequiresTimedInitialLiterals;pddlRequiresTyping;pddlRequiresUniversalPreconditions
spanner-strips:0-p030.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;68;68;0;11;92;68;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spanner-strips:0-p038.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;50;50;0;13;76;50;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spanner-strips:0-p043.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;46;46;0;14;73;46;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spanner-strips:0-p044.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;51;51;0;14;78;51;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spanner-strips:0-p045.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;56;56;0;14;83;56;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spanner-strips:0-p056.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;51;51;0;12;78;51;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spanner-strips:0-p057.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;56;56;0;12;83;56;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spanner-strips:0-p058.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;61;61;0;12;88;61;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spanner-strips:0-p060.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;71;71;0;12;98;71;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spanner-strips:0-p061.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;47;47;0;13;75;47;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spanner-strips:0-p072.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;73;73;0;14;102;73;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spanner-strips:0-p074.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;54;54;0;15;84;54;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spanner-strips:0-p078.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;74;74;0;15;104;74;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spanner-strips:0-p080.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;55;55;0;16;86;55;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spanner-strips:0-p083.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;70;70;0;16;101;70;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spanner-strips:0-p087.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;57;57;0;11;85;57;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spanner-strips:0-p099.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;59;59;0;13;89;59;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spanner-strips:0-p102.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;74;74;0;13;104;74;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spanner-strips:0-p110.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;56;56;0;15;88;56;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spanner-strips:0-p118.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;67;67;0;16;100;67;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spanner-strips:0-p121.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;53;53;0;17;87;53;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spanner-strips:0-p124.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;68;68;0;17;102;68;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spanner-strips:0-p125.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;73;73;0;17;107;73;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spanner-strips:0-p126.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;78;78;0;17;112;78;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spanner-strips:0-p127.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;54;54;0;18;89;54;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spanner-strips:0-p131.pddl;1;3;2;2;3;5;1.33333333333;1.5;2.33333333333;3.0;1;1;2;2;3;0;74;74;0;18;109;74;6;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
spider-strips:0-p03.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;28;28;1;26;157;27;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:0-p04.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;32;32;1;30;189;31;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:0-p05.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;37;37;1;35;222;36;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:0-p06.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;42;42;1;40;255;41;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:0-p07.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;19;19;1;17;102;18;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:0-p09.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;28;28;1;26;173;27;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:0-p10.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;32;32;1;30;210;31;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:0-p11.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;37;37;1;35;246;36;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:0-p12.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;42;42;1;40;284;41;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:0-p13.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;46;46;1;44;320;45;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:0-p17.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;32;32;1;30;249;31;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:0-p18.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;37;37;1;35;294;36;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:0-p19.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;42;42;1;40;339;41;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:0-p20.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;46;46;1;44;383;45;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:1-p01.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;37;37;1;35;222;36;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:1-p02.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;42;42;1;40;255;41;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:1-p03.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;46;46;1;44;287;45;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:1-p07.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;32;32;1;30;211;31;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:1-p08.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;37;37;1;35;246;36;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:1-p09.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;42;42;1;40;283;41;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:1-p10.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;46;46;1;44;319;45;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:1-p11.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;51;51;1;49;356;50;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:1-p12.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;56;56;1;54;393;55;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:1-p14.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;32;32;1;30;249;31;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:1-p15.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;37;37;1;35;294;36;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:1-p16.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;42;42;1;40;339;41;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:1-p17.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;46;46;1;44;383;45;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:1-p18.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;51;51;1;49;428;50;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:1-p19.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;56;56;1;54;473;55;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
spider-strips:1-p20.pddl;1;16;6;4;10;12;2.375;1.19047619048;4.8125;7.5;0;0;1;5;16;1;60;60;1;58;517;59;21;5;0.875;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
storage-strips:1-p05.pddl;1;5;3;2;5;5;2.0;1.75;4.0;3.6;1;1;3;2;5;0;79;79;0;8;246;79;8;10;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
storage-strips:1-p06.pddl;1;5;3;2;5;5;2.0;1.75;4.0;3.6;1;1;3;2;5;0;93;93;0;9;283;93;8;10;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
storage-strips:1-p07.pddl;1;5;3;2;5;5;2.0;1.75;4.0;3.6;1;1;3;2;5;0;104;104;0;10;316;104;8;10;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
storage-strips:1-p08.pddl;1;5;3;2;5;5;2.0;1.75;4.0;3.6;1;1;3;2;5;0;117;117;0;11;351;117;8;10;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
storage-strips:1-p09.pddl;1;5;3;2;5;5;2.0;1.75;4.0;3.6;1;1;3;2;5;0;128;128;0;12;377;128;8;10;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
storage-strips:1-p10.pddl;1;5;3;2;5;5;2.0;1.75;4.0;3.6;1;1;3;2;5;0;136;136;0;13;422;136;8;10;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
storage-strips:1-p11.pddl;1;5;3;2;5;5;2.0;1.75;4.0;3.6;1;1;3;2;5;0;148;148;0;14;451;148;8;10;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
storage-strips:1-p12.pddl;1;5;3;2;5;5;2.0;1.75;4.0;3.6;1;1;3;2;5;0;160;160;0;15;488;160;8;10;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
storage-strips:1-p13.pddl;1;5;3;2;5;5;2.0;1.75;4.0;3.6;1;1;3;2;5;0;171;171;0;16;523;171;8;10;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
storage-strips:1-p14.pddl;1;5;3;2;5;5;2.0;1.75;4.0;3.6;1;1;3;2;5;0;187;187;0;17;568;187;8;10;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
storage-strips:1-p16.pddl;1;5;3;2;5;5;2.0;1.75;4.0;3.6;1;1;3;2;5;0;204;204;0;19;634;204;8;10;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
storage-strips:1-p18.pddl;1;5;3;2;5;5;2.0;1.75;4.0;3.6;1;1;3;2;5;0;230;230;0;21;702;230;8;10;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
storage-strips:1-p25.pddl;1;5;3;2;5;5;2.0;1.75;4.0;3.6;1;1;3;2;5;0;82;82;0;13;210;82;8;10;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
storage-strips:1-p26.pddl;1;5;3;2;5;5;2.0;1.75;4.0;3.6;1;1;3;2;5;0;88;88;0;14;231;88;8;10;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
storage-strips:1-p27.pddl;1;5;3;2;5;5;2.0;1.75;4.0;3.6;1;1;3;2;5;0;93;93;0;15;249;93;8;10;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
storage-strips:1-p28.pddl;1;5;3;2;5;5;2.0;1.75;4.0;3.6;1;1;3;2;5;0;103;103;0;16;278;103;8;10;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
storage-strips:1-p29.pddl;1;5;3;2;5;5;2.0;1.75;4.0;3.6;1;1;3;2;5;0;106;106;0;17;288;106;8;10;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
storage-strips:1-p30.pddl;1;5;3;2;5;5;2.0;1.75;4.0;3.6;1;1;3;2;5;0;114;114;0;18;309;114;8;10;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
storage-strips:2-p19.pddl;1;5;3;2;5;5;2.0;1.75;4.0;3.6;1;1;3;2;5;0;47;47;0;9;134;47;8;10;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
